date,AAI,CH4,CO,HCHO,NO2,O3,SO2
30/07/22,-0.98248137982365,,0.0303793536375687,0.0001215398560846,2.40953944090923e-05,0.123724672075402,-0.0001129198183576
31/07/22,-1.22526189967207,,0.030098598788112,0.0001623950416347,3.05631897467126e-05,0.124855786713892,7.63321816081359e-06
01/08/22,-0.921878062099546,,0.0298067191961927,0.0001618656691707,3.8391002702162e-05,0.127103735631038,8.29281548012536e-05
02/08/22,0.0958556236322732,,0.0325777449589331,0.0001875892598728,3.50546069704134e-05,0.128239824439961,8.79683169036066e-05
03/08/22,-0.289043324874531,,0.0348595434045725,0.0002260004266676,5.51716766471546e-05,0.126965830412295,-0.0001519601056446
04/08/22,-0.808753494150123,,0.0362827564966677,0.0002073571509435,4.41457186598249e-05,0.12865978453212,-0.0001571145309546
05/08/22,-1.22288376818918,,0.0342497032562825,0.00021326118632,4.3363978905885e-05,0.127600220665934,-0.0007586623543205
06/08/22,-1.52888924628738,,0.0311244290724427,0.0003097920393236,5.12677469741356e-05,0.123065124146645,-8.80644178807895e-05
07/08/22,-0.699562369045963,,,,,0.124287448681983,
08/08/22,-0.614628280519045,,0.0342239067075079,0.0001799662748382,4.12799516388987e-05,0.125779668793426,-0.0001499488171625
09/08/22,-0.623306638474154,,0.0354339899065595,0.0001764641224524,3.09331905631289e-05,0.123268996338538,-9.80880408314069e-05
10/08/22,-1.18492801933129,,0.0347282428114865,0.0001958684716162,3.01915639885879e-05,0.122551478024136,-6.40396046356718e-05
11/08/22,-1.3059629566029,,,0.0001194338267621,,0.124512926622602,
12/08/22,-0.148070823080341,,0.0321492761525503,0.0001590228065603,3.95896521285263e-05,0.123892930059734,-3.49736401124239e-05
13/08/22,-0.313039383574153,,0.0291593338787533,9.31845661593274e-05,2.29794452115945e-05,0.126296839834854,-0.0001253376104841
14/08/22,-0.405982935538725,,,,,0.125218245915826,
15/08/22,-1.07934171850278,,0.0342648162030794,0.0001087614583896,2.66837565907134e-05,0.124490700340094,-0.000123110342701
16/08/22,-1.09257745533619,,0.0313687578131615,6.07447886906904e-05,,0.12509085912542,
17/08/22,-0.859132112342557,,0.0274412102274308,0.0001818864636552,4.08730421606575e-05,0.124227629431656,7.04631524330674e-05
18/08/22,0.0206285523608015,,0.0305080180450736,6.38029692783451e-05,3.54774734405763e-05,0.126523345958503,-7.93885924278586e-05
19/08/22,-0.489040590378749,,0.0325026414522089,0.0001226322061564,4.27374012788886e-05,0.126290086212836,-8.33387760049408e-05
20/08/22,-0.935628672776688,,0.0356571942008754,0.000179389136181,4.73453048805015e-05,0.124518267205722,-3.54674227343813e-05
21/08/22,-1.45789129910684,,0.0309779342395994,0.0001806821359716,4.07522911640662e-05,0.125326814356794,-0.0001131665959142
22/08/22,-1.63295173517855,,,0.0003218870117985,6.12843832200842e-05,0.125736340937877,-6.65163964709204e-05
23/08/22,-0.105151212238997,,0.0312079660699663,0.0001665193656686,5.70914932059842e-05,0.128460439140206,0.0001785898729482
24/08/22,-0.567979633175843,,0.0363665388320059,0.0001206007677867,3.58656747780561e-05,0.123508475256846,-7.90234905183245e-05
25/08/22,-0.531052790083573,,0.0309808061085588,0.0001304757021604,3.60454001835174e-05,0.125541125839067,-6.22203086833109e-05
26/08/22,-1.08016695614004,,0.0339189113510034,0.0001571819042926,4.23271257779551e-05,0.123032532834406,-5.64758697277151e-05
27/08/22,-0.97826614962706,,0.0358112900555299,0.0001856170115979,3.9590145754387e-05,0.125690746324881,2.48420753964415e-05
28/08/22,0.38052497173571,,0.035969917907795,0.0001745416133875,3.94914491344153e-05,0.127067560426614,1.7618686997763e-07
29/08/22,0.148635659660826,,0.0378602958982535,0.000143547216612,3.70119563800429e-05,0.123819942057254,-6.28993790793834e-05
30/08/22,-0.291132784377996,,0.0406359808943575,0.0001408156674305,4.12572652281352e-05,0.122022871711761,-0.0001603476659274
31/08/22,-0.931789849235816,,0.0376239291050795,0.0002222090857136,5.10438018412109e-05,0.120325067816039,3.07783511564834e-05
01/09/22,-1.43359552142935,,0.0379950961662386,0.0002167103689386,3.96614530230151e-05,0.121564075096752,3.75464791945762e-05
02/09/22,-1.29366682386197,,0.0381167495864471,0.000295936959508,5.38151518362842e-05,0.123835001278757,4.61205424132502e-05
03/09/22,0.423763421567378,,0.0341589993199223,0.0001692458905132,4.33637275956773e-05,0.127324104826539,7.51335568677584e-07
04/09/22,0.292120945395714,1944.71539485049,0.0320005160274341,0.0001628297712706,3.39595037187983e-05,0.127057522377404,0.0001202614623422
05/09/22,-0.330570971305199,,0.0317864784702875,0.0001444814434672,3.72128045549578e-05,0.128830555561415,9.64801585274806e-05
06/09/22,-1.03528132559447,,0.0322699404948657,0.0002579009946552,4.72991862800983e-05,0.129761763552314,5.24715829750491e-05
07/09/22,-0.584348912061309,,0.0349275334052712,0.0002753945901369,6.21974661003998e-05,0.127164811486827,6.21159615635649e-05
08/09/22,0.172687979391687,,0.0364375246319575,0.0002681927304838,4.32879712023666e-05,0.125296525266955,7.47039522504629e-05
09/09/22,-0.54677324522668,,0.0392996673673208,0.0001734002585923,5.96614664253769e-05,0.123895257719416,-4.71797787755631e-05
10/09/22,-0.858309148642717,,0.0362348940058846,0.0001580539927377,4.44268611958172e-05,0.1230869848344,-0.0001101248062773
11/09/22,-1.20365561830441,,0.0362748515698148,0.0002019786343705,4.5290199596968e-05,0.12442248830169,2.37183810468162e-05
12/09/22,-1.21138842561227,,0.0359250953985233,0.0001773405454576,5.93335178435816e-05,0.126931968146553,1.15333042314827e-05
13/09/22,-0.089761223248287,,0.0367085639701296,0.0001601367499174,5.81877547196842e-05,0.125733264627751,-8.08076391590367e-05
14/09/22,0.220221696986435,,0.0376784694098593,,,0.124409603644343,
15/09/22,-0.308486671338831,,0.0384208393212038,0.0001211168449213,4.25178955588577e-05,0.124523216717278,-5.4743314400142e-05
16/09/22,-0.270903302621967,,0.0315819234018178,1.94347903454026e-05,3.89118544003885e-05,0.12724239783039,-5.08079670115029e-05
17/09/22,-0.735721730079705,,0.0354243188132858,0.0002195570823901,4.76132745518339e-05,0.126381355892988,3.30490019533349e-05
18/09/22,-0.302257160927924,,0.0336489753433023,0.0002514484270495,5.07825607010036e-05,0.127910390053247,7.2469694107489e-05
19/09/22,0.340012735381196,,0.0389559982869326,0.0003177444672602,6.93995104319528e-05,0.126316703169147,-0.0002072271867909
20/09/22,-0.416470678196844,,0.0375124472624429,0.0001451526945727,4.12700392507341e-05,0.124181867970215,-5.24102054674772e-05
21/09/22,-0.468908986113065,,,,,0.123037336593156,
22/09/22,-0.86178055780442,,0.0382036259738694,,,0.124260398183975,
23/09/22,-1.2697399518828,,0.0342812052996917,1.17553836261004e-05,,0.123576333017605,
24/09/22,-0.410197699839472,,,,,0.125954174176628,
25/09/22,-0.190259156950428,,0.0362891285228842,0.0001084205001267,3.10868312005047e-05,0.125166488741837,0.0001561316157491
26/09/22,-0.37283292433534,1950.60742555649,0.0337910226244097,0.0002021110034231,4.70886765180107e-05,0.124641658971099,0.0001632294811478
27/09/22,-0.38625854936492,1922.10826121797,0.0305312344841184,0.0002012955443736,4.78034784137025e-05,0.12469530831644,-9.72806031827039e-05
28/09/22,-0.365359535643159,1944.33063240538,0.0322469572433028,0.0002335059329528,6.15006955579716e-05,0.1228515408797,-2.44455789162551e-05
29/09/22,0.375758979518111,,0.034274215536721,0.0002010212176106,6.286413867018e-05,0.123347519967167,0.0001623838864574
30/09/22,0.1251932289772,1969.69520657179,0.0384780373891722,0.0001809262387968,5.48934026110851e-05,0.123255583391246,0.000175279603757
01/10/22,-0.162006175726239,1961.38647099253,0.0347830239056022,0.0002411358213176,5.7697248749091e-05,0.123652314748717,0.0002349884571399
02/10/22,0.0083341278951044,1932.37144822224,0.0316149861657579,0.0002081103447602,4.77123751099968e-05,0.124360150848177,-9.17523065339527e-05
03/10/22,-0.0521457823557323,1930.33868063043,0.0319798702695214,0.0001613693010786,5.62395501460208e-05,0.125712874692533,2.85919385368094e-05
04/10/22,0.0504301446975705,,0.0419806927581137,0.0003722998218385,7.60918467327444e-05,0.124353700806776,6.98279698794959e-05
05/10/22,0.440214822205124,1966.27582154177,0.0421940090349968,0.0001891869902165,5.27968047913301e-05,0.123158109959824,5.01977330890936e-05
06/10/22,-0.192364508439063,,0.0362808622950045,5.39816223146447e-05,2.7712988974123e-05,0.121999080574286,7.63108981454427e-05
07/10/22,-0.506038894439627,,,,,0.120242472805344,
08/10/22,-0.952366938704478,,,,,0.120135105136688,
09/10/22,-0.60190572789868,,0.0384666138672547,,,0.120854577172621,
10/10/22,0.0051367886931056,,0.0338105474162284,,,0.122671503564426,
11/10/22,-0.0731483881521482,,0.0311309819702401,0.000161833667166,4.36747787227668e-05,0.123068019988484,4.67788417480884e-05
12/10/22,-0.499142272194063,1941.15485470431,0.0322319127844879,0.0001886391257294,6.2993410514289e-05,0.125128932555405,4.85825826853855e-05
13/10/22,-0.315022165792186,1945.17213477512,0.0348551552089842,0.0002340227127965,5.36803255765588e-05,0.125262850801178,-0.0001096597239596
14/10/22,-0.0290956309531443,1950.8898297284,0.0360037750172791,0.0002469067933127,6.47503959001996e-05,0.124252352710912,9.20313838870345e-05
15/10/22,0.519384570359451,,0.0373702024114135,0.0002452785731601,7.81351301639089e-05,0.122380326735116,0.0002665011271563
16/10/22,0.127918537872469,1966.83330782034,0.0397762273430732,0.0002844597034161,7.62840216645862e-05,0.120844775508833,0.000232839291956
17/10/22,-0.0218631613024141,1952.67297984945,0.0346686184350385,0.0002168229881474,8.37727680515191e-05,0.121698948900552,5.32561221060439e-05
18/10/22,0.0526457952120859,1937.00325332183,0.0337949120672291,0.0001880614093457,7.58913625628338e-05,0.12184009887067,-2.75981021409136e-05
19/10/22,0.104287496735821,1937.32362076165,0.035056869516732,0.0002066838433834,7.30014735236432e-05,0.125241168774554,0.0001835283172147
20/10/22,0.625044074413873,1934.02882130107,0.0352454546682909,0.0002823594460841,8.19700157957343e-05,0.12567591685153,0.0003530478943406
21/10/22,0.544153996269618,1930.8080794997,0.0342010527715384,0.000206736431416,8.49718383107046e-05,0.125949861407141,0.0001294887141385
22/10/22,0.362936437281855,1950.46761499891,0.0385088051783813,0.0002215561129748,5.957796393052e-05,0.124273106632834,-3.67473602430884e-05
23/10/22,-0.185327282630396,1942.58777294918,0.0368383956403624,0.0002536749345636,8.43448331276816e-05,0.124445204973275,-1.46642813671246e-05
24/10/22,0.0589240578935786,1944.32050485174,0.0378520177805826,0.0003536704881659,6.63774173794339e-05,0.122189881237407,7.02968231944522e-06
25/10/22,0.608759948450385,1944.06015694791,0.037893114463325,0.0002948824181956,5.93980353418846e-05,0.120835512901384,0.0002347538555872
26/10/22,0.979083785151803,1953.39718864701,0.0427203767634593,0.0002530592731114,7.26007015573768e-05,0.119175210129279,0.0006806821916041
27/10/22,0.62482159315734,1965.03108311119,0.0463906113540554,0.0002904303156021,8.4345711606491e-05,0.118804204463444,-1.99927698711763e-05
28/10/22,0.373843170481038,1966.78747838753,0.0418191856298812,0.0003239556108588,8.12961544780043e-05,0.118071073695819,-8.70631220929489e-05
29/10/22,0.927086319801106,1965.75427741996,0.0522727877118367,0.0003897251065932,5.80596217200711e-05,0.119385233388173,1.3456107239628e-05
30/10/22,1.42138237001877,1966.9373474278,0.0507379464852935,0.0003868532141738,5.02791992674595e-05,0.118100560295597,2.60412291927947e-05
31/10/22,1.95088189235074,,0.0491956769752106,0.0002421151475701,9.64046976739359e-05,0.115588849097762,0.000223976618071
01/11/22,0.740802196991856,1939.31801603542,0.0354399446595462,0.0001918420465501,7.09317643154441e-05,0.116024092583173,-1.008209617925e-05
02/11/22,0.277073904221973,1938.11137594064,0.0381277020060307,0.0002308974121397,5.92404711282705e-05,0.116095811520029,-6.83158248485362e-05
03/11/22,1.87720000246339,1935.51100229603,0.0617777213497619,0.0003361479931523,5.08682144467922e-05,0.116051722894504,-0.0001049801420756
04/11/22,1.79103903204646,1943.56936800005,0.0543159692047571,0.0003120218013169,5.24603678897923e-05,0.113329628272772,4.16163722544153e-05
05/11/22,1.43850719812428,1961.1757931338,0.0464286583882136,0.0002712133505829,4.02727602650722e-05,0.1116247864425,-6.27380475602287e-05
06/11/22,0.95330824319013,,0.0346983139798527,0.0002894792557561,7.04658195467153e-05,0.11531647134147,0.0001712118391467
07/11/22,0.213941329405659,1938.9439038826,0.036202700770452,0.000268000766827,7.86719938752114e-05,0.120047893349809,-3.18738514599662e-06
08/11/22,0.0919439768467505,,0.05032102030004,0.0003442674177184,9.14112412526272e-05,0.123652916694705,2.8632281295973e-05
09/11/22,-0.266677455436427,1945.89059184334,0.0380982921973141,0.0002621065076006,5.13983548285792e-05,0.121082732348491,7.37693176082896e-05
10/11/22,0.258194606716719,1933.77976312265,0.039178883412341,0.0002530870348218,8.1301825823493e-05,0.120332320672347,2.44818262267331e-05
11/11/22,1.14109425766658,1931.0201441986,0.0392086890832625,0.0002102209001979,6.49542868472758e-05,0.123482394636219,0.0007234736270259
12/11/22,0.028408406885742,1936.18697344775,0.0366918485644827,0.0002210430666768,5.07608672836728e-05,0.119307931938322,4.24209103727792e-05
13/11/22,0.178861202346607,1937.39745585442,0.0418874864095657,0.0002944552797242,5.13850218776108e-05,0.117804319942963,3.07436454589039e-05
14/11/22,-0.26302977441526,1931.36290055759,0.037463609913478,0.0002182240331744,5.68219887352755e-05,0.117636372481949,0.0002261090419036
15/11/22,0.148655172624085,1937.51407458053,0.0394712907700247,0.0002349793742658,7.81447584727644e-05,0.11472482571091,8.89052785122034e-05
16/11/22,,1935.67815013436,,,,,
17/11/22,0.222630989613339,1936.59678914297,0.0384494278515066,,6.4025978854318e-05,,
18/11/22,-0.0590308775574162,1929.60006818346,0.0375116846855769,,6.19993236047393e-05,,
19/11/22,-0.340864029754402,1922.96368176169,0.0387202171262832,0.0002181743684611,7.08966600371429e-05,0.118652534007754,0.0003695838379506
20/11/22,0.118714190124667,1943.37779832233,0.0393157676755877,0.0002229535116592,7.02478700549484e-05,0.118963613927133,0.0001604197364292
21/11/22,0.495528577175541,1937.78674917746,0.0355950371757626,0.0002378770581357,7.19501384440638e-05,0.118725539198066,0.0002494650055425
22/11/22,0.279924659477783,1931.03660788674,0.0360143153448903,0.0001267083407001,6.81161448300105e-05,0.115997134274013,0.0003235292664305
23/11/22,0.0856693001244529,1930.12838436459,0.0355395786370554,0.0001718071198206,7.99972597010474e-05,0.116008169170495,0.0001169568671965
24/11/22,-0.180471608143098,1929.51697022797,0.0356652714892066,0.0001944807262455,7.15083680834922e-05,0.115642782766815,0.0004807465526151
25/11/22,-0.227266721926866,1935.36352918778,0.0367720176851584,0.0002537374869683,9.45520128936081e-05,0.111161506430057,0.0003524856012721
26/11/22,0.146107463074488,1944.53406224443,0.0385797160682882,0.0002331947725379,8.07596365467314e-05,0.109121636767257,0.000374343216388
27/11/22,0.73488559299367,1932.06604245305,0.0391803918762654,0.0001603333469542,0.0001265237672444,0.110482579170212,0.0005912104020056
28/11/22,0.148684384600073,1944.07695185173,0.0398180975470335,0.0002580149341876,8.86532358779369e-05,0.108715781661105,0.0001345754524259
29/11/22,-0.178939171111149,1937.71483257422,0.038671336742607,0.0002200441973431,0.0001032382944134,0.106337501884255,1.72442065626209e-05
30/11/22,-0.327933272326596,1940.52009368176,0.0382122356143136,0.0002702008100037,6.7509489346734e-05,0.106499253005619,0.0002514762049997
01/12/22,0.206509014786001,1944.68918378229,0.0399574757469853,0.000231690180585,7.34454537123265e-05,0.110121286217419,0.0001495333685619
02/12/22,0.914053460874886,1960.18500510213,0.0419681095064403,0.0002227192403893,8.51277584628424e-05,0.112960427330811,0.0002127018675875
03/12/22,0.188637737483327,1951.33637564336,0.0422445710010422,0.0002086466197559,8.49863146193337e-05,0.114455077638595,0.0003487310571508
04/12/22,-0.291842168516943,1954.37208436274,0.0447538400062126,0.0001598461246444,6.76735768944627e-05,0.116439202615157,0.0001840178862387
05/12/22,-0.411299956618124,1939.14199562244,0.0363887557776238,0.0002285304835149,0.0001054068054312,0.115940235914915,0.0004624294751262
06/12/22,-0.310503856734313,1943.61805984078,0.0370916261372006,0.0001787750910154,0.0001279337431593,0.113628967639841,0.0005633015064776
07/12/22,0.233416964036802,1944.65258326631,0.0358392909430219,0.000208300123389,8.72470545062778e-05,0.113197111337021,0.002301147519675
08/12/22,0.188978695945553,1932.06917008226,0.0375052046306585,0.0001389562338153,8.32783219017531e-05,0.115519214166578,0.0001882778772793
09/12/22,-0.198086057723554,1929.22050501501,0.0364112321804062,0.0001017743434514,7.08895426537532e-05,0.115435298375283,-3.38309940837895e-05
10/12/22,-0.485431607958365,1925.13776691209,0.0337284256071447,0.0001603797806161,7.55431582923167e-05,0.113599148843827,0.0003681360621666
11/12/22,-0.468867886951161,1933.9217256718,0.0349076863653312,0.0001267221992329,6.837965425164e-05,0.111898482195772,0.0002245594949881
12/12/22,-0.158691838666394,1921.46003768153,0.0346805217555646,0.0001476009088521,5.78345405452954e-05,0.111406784863917,-6.1382714220938e-05
13/12/22,0.326270168000008,1933.43439419607,0.0338434833528445,5.98901754392613e-05,6.00292201054359e-05,0.111806271567681,0.0003736136830541
14/12/22,-0.0626662175345986,1927.20769633318,0.0325035277193645,8.33444736358928e-05,5.23860206484868e-05,0.111547961513386,-8.32515973384665e-05
15/12/22,-0.251149882477585,1919.79030870357,0.0326576225788413,0.0001400724559244,7.0576685772997e-05,0.11016825271514,0.0002282554174814
16/12/22,-0.331064498130354,1918.99771991257,0.0314620501711365,9.71597433973497e-05,9.64213895863272e-05,0.11021404357056,0.0004007041953735
17/12/22,-0.21998196963459,1916.73776073203,0.0327650402516031,0.0001525546024269,0.0001246163145357,0.110492889186991,0.00058274581369
18/12/22,0.55683005482233,1958.68788046291,0.0370374056202561,0.0001406670782053,9.37083785068403e-05,0.111254372513789,0.0001139432925514
19/12/22,-0.0132110296097069,1929.81127653921,0.0394111971411856,0.0001102758717398,0.000119551317227,0.112585781214583,0.0001600902297762
20/12/22,-0.379106265073392,1920.41061136152,0.036524094241022,0.0001140107252245,0.00010513069856,0.111695581558402,0.0003734277839593
21/12/22,-0.515343894286647,1943.13536723501,0.0414590771181434,0.0002168357893368,0.0001569067671774,0.114009455350379,0.0004645747525633
22/12/22,-0.367451023393014,1928.32118034002,0.03808375728322,0.0001496329602284,0.0001085227832383,0.116267663528869,0.0004725587507381
23/12/22,0.610482041103979,,0.0388768797992846,0.0001406710500804,0.0003274816363371,0.113945071356749,-3.52470368167427e-05
24/12/22,0.0765483714542609,1928.22083371488,0.0355348738420004,8.85827363489838e-05,4.96333612485006e-05,0.12030129247188,0.000317075550665
25/12/22,-0.259788651783825,1921.82047733154,0.035526810648987,7.17213047139019e-05,8.58920049419821e-05,0.119090122612852,0.0003009132955054
26/12/22,-0.857923937605116,1928.65793839405,0.0387862943168834,0.000139871404035,0.0001107553310714,0.122946453629109,0.0003776931850539
27/12/22,-0.702073048512936,1933.82253476824,0.0390739666989962,0.0001496320978506,6.57890137800175e-05,0.116606847816745,0.0002252377880786
28/12/22,-0.104580489078244,1912.58575132868,0.0384317033841568,0.0001321303320548,6.79391446871852e-05,0.114334808176095,9.63915192768797e-05
29/12/22,0.147181378065313,,0.0398782972755241,0.0001162228620248,0.0001689034644488,0.115840306983977,0.0015864305800684
30/12/22,0.0465493906095133,1941.36456936564,0.0422693726526861,0.0001860101267104,9.40115410405913e-05,0.116944682760727,0.0002005761824703
31/12/22,-0.588517464972873,1925.52875192704,0.0365636911208356,0.0001219965228043,9.19844821544425e-05,0.116238763144446,0.0003248513168813
01/01/23,-1.00750270619344,1911.72927719323,0.0360897750100037,0.0001867996341933,5.82040409884307e-05,0.114620351067281,0.0004703378942363
02/01/23,0.50265385408358,,0.0396279783759956,0.0001146848465639,6.31802915953576e-05,0.120383056759045,1.89887053941675e-05
03/01/23,0.732640351048676,,0.0413272213954578,0.0001462661878112,0.0001277305869054,0.121348814430275,
04/01/23,-0.27270517929548,1920.45039011116,0.0389359104185737,0.0001305653351918,7.0783482274779e-05,0.132669826651519,6.5778125506288e-05
05/01/23,-0.706996573630283,1906.57363860892,0.0356919438917409,0.0001267500216333,7.67430473662481e-05,0.130543443973836,0.0002751020454859
06/01/23,-0.928228757278542,1925.98118367673,0.0428630309962731,0.0002040264366812,0.0002234162013505,0.125667334283055,0.0004542455632924
07/01/23,-0.597254642647604,1927.61041447443,0.0384513741549269,0.0001554080562933,0.0001515740779179,0.118236086627039,0.0002831964812103
08/01/23,0.149532311815782,1925.54551287293,0.0353484148208381,0.0001584504150539,0.0001226823004176,0.115589756320261,0.0005289093281792
09/01/23,0.583775035461623,,,0.0001923543209084,0.0002125287535448,0.113043146091316,
10/01/23,-0.313862673055473,1923.29207937965,0.0362218057166745,0.0001255931033169,0.0001043752114989,0.114276207069407,0.0002015393159352
11/01/23,-0.730635560669435,1939.89009130794,0.0459426503485689,0.0001944137136316,0.0001055481886028,0.112186347608949,9.72315282208188e-05
12/01/23,-0.516872081169905,1945.33812641956,0.0437642094236753,0.0002428013367212,5.66874179837157e-05,0.11500229510022,0.0001083100798112
13/01/23,-0.0730893387294853,,0.0495336468642696,0.0005146540621712,,0.114278807149363,
14/01/23,0.36595101262123,1916.40706814548,0.037987551818236,5.66626230768028e-05,7.2937226445079e-05,0.116257821425828,0.0002763836046318
15/01/23,-0.0584359057258523,1913.48085112983,0.030861867191612,6.87107545866895e-05,5.85888370361023e-05,0.110689517199051,0.0002132956892701
16/01/23,-0.445428135229636,1916.46216909661,0.035109559947439,0.0001401463376551,9.64621285579385e-05,0.116664106732024,0.0003619464158797
17/01/23,-0.481498457213997,1919.14678330431,0.0328844332692649,0.0001884964481992,6.83478915653349e-05,0.116141155894582,0.0004309128974962
18/01/23,-0.197918515011327,1924.85869626345,0.0380204926035411,0.0002179709643397,0.0001053488507306,0.122189427920436,0.0003777695501105
19/01/23,0.4539476011229,,0.0400286236604665,0.0001603888662341,0.0001290718496825,0.114654417693518,0.0005866133885956
20/01/23,-0.0070374039014402,1917.70006380764,0.0371927192688867,0.0001325735401096,0.0001563060799148,0.130933105820525,0.0001085478559052
21/01/23,-0.455191564294587,1942.62790176117,0.0437150270340591,0.0002453189072929,9.74752240653918e-05,0.127322504161557,0.0001745245197395
22/01/23,-0.662342645798133,1956.88492436011,0.0437188834725812,0.0001701568798682,0.0001055545599649,0.121839464844613,8.37907636652561e-05
23/01/23,-0.454042847017969,1936.01052650606,0.0457994787677504,0.0001995867030004,0.0001968192981922,0.118519310791015,0.0001429306276477
24/01/23,0.387306498942303,,0.0401153043557249,,,0.114139475267839,
25/01/23,0.0146358808646967,,0.0415754984058687,0.0001303974205494,2.94705363524968e-05,0.116507491815779,
26/01/23,-0.434243392524204,1932.76836492457,0.0404662097003608,3.88634921888335e-05,4.68082017184424e-05,0.118947593816557,0.0001212807382015
27/01/23,-0.634870474468451,1911.36319159827,0.0337845506414208,0.0001220219172822,6.77879883524594e-05,0.112623742967537,0.0001500862672141
28/01/23,-0.53036402324015,1916.62272908166,0.0324969832188303,0.0001909797054235,7.92714184214593e-05,0.112365001428739,0.0004165737289235
29/01/23,-0.661762638658038,,,,,0.115039620671952,
30/01/23,0.231989598376008,,,,,0.113360282572553,
31/01/23,-0.549195310277261,1905.20640432975,0.0312081867929169,2.41160303284205e-05,4.835196145555e-05,0.121139479641745,0.0001098778885834
01/02/23,-0.431282171542525,1897.89041372083,0.031943668897533,0.0001286235731731,5.14394511403799e-05,0.123567181078851,0.0001311933722346
02/02/23,-0.439240782547843,1894.80064747115,0.0350761593343919,0.0001457020109992,9.33079487576257e-05,0.119905492157122,0.0006448241516533
03/02/23,-0.245954579758704,1892.47859115593,0.0365568151608653,0.0001449317514113,8.13058812043409e-05,0.119432931079984,0.0002964707151084
04/02/23,0.371094058354978,1909.26889908467,0.0371537583580047,0.0001353330868013,6.31045605485801e-05,0.115698432171608,0.0002431124695267
05/02/23,-0.0471624023384311,1909.07089054482,0.0360773571721489,9.88179635178137e-05,6.22579779710243e-05,0.110334705337838,0.0002377088061484
06/02/23,-0.362663255682338,1910.93469919288,0.0365956779197296,0.0001515249043748,4.63139250317249e-05,0.107086488581756,0.0002311468702234
07/02/23,-0.3869577500018,1911.31304655359,0.0351424206959936,0.0001084196820654,4.68204541378483e-05,0.108433824086787,-0.0001059305966934
08/02/23,-0.653673633901284,1920.84125693629,0.0366021763567883,0.0001327679350314,8.12154821489632e-05,0.108138094506257,-2.34241734270696e-06
09/02/23,0.571212442199929,1904.265061693,,0.0001702050099294,4.84920992095829e-05,0.113021047503096,8.19277572975252e-05
10/02/23,0.42114130034964,1865.36796696742,0.0378650453580637,0.000103408946789,4.05066040707715e-05,0.116356047946433,9.45026358317916e-05
11/02/23,0.118511642765025,1923.44738426911,0.0367725965116927,0.0001528141299854,5.11368517788621e-05,0.120050174408927,0.0001459864231414
12/02/23,-0.0227252452282752,1918.80951713091,0.0403582695060789,0.0001020285359303,6.32417615025455e-05,0.118887922171031,5.33751084390751e-05
13/02/23,-0.17784164860353,1902.65931085636,0.0335917019257527,0.0001041758396487,4.65037457773006e-05,0.117516704354019,0.000161078272462
14/02/23,0.195451904734511,1885.52014321083,0.0356684656422893,0.0001469483340321,7.62238553239213e-05,0.11906925467233,7.8466429431539e-05
15/02/23,0.649810326596706,1897.87812008031,0.0372293181381993,0.0001012410843289,7.42419048652924e-05,0.118344787615185,0.0003948503351187
16/02/23,0.0341536943424546,1927.76855995863,0.043929882464097,0.000214815617666,6.71396274488749e-05,0.117692284331985,0.0002407436587104
17/02/23,-0.674310304383128,1930.14234229617,0.0448190402361994,0.0003337404724483,6.00668195630814e-05,0.118996829613617,0.0002789534397998
18/02/23,-0.602236405559524,1922.74453354542,0.0423579585011604,0.00029534726957,7.00291815428083e-05,0.118945216567884,-4.1674578639558e-05
19/02/23,-0.308953089615883,1921.47564492765,0.0429348267444456,0.000266975743172,5.74894543447612e-05,0.116740868157765,2.55026277632478e-05
20/02/23,0.636944913915665,,0.0412222631445495,0.0001884308451544,5.0711251736492e-05,0.117214896888356,0.0004848890723378
21/02/23,0.145131903440005,1916.32438915941,0.0383693262258173,9.76960884198259e-05,5.78834721953088e-05,0.119893390147903,0.0002804646453582
22/02/23,-0.488510518745846,,0.0400958250360212,0.0001863571097735,4.38461090511728e-05,0.113975380613776,0.0005348475469352
23/02/23,-0.196890696253462,1912.99471394674,0.0352723034812082,0.0001210391332438,5.30259018419382e-05,0.118259154334364,-8.96513270758854e-06
24/02/23,-1.20080306870021,,0.0350235844244031,0.000146388462902,4.97393776302795e-05,0.121399120026947,0.0001052396799829
25/02/23,0.336717992983013,1916.44297086555,0.0389620978934137,0.0002116958511777,8.32037389017754e-05,0.124065834391668,0.0003579895128022
26/02/23,0.475889679651598,1908.34439014173,0.0416937633680782,0.0001098795162676,4.24197476846956e-05,0.1331400253725,5.08640753545629e-05
27/02/23,0.144088623922866,1930.79141563358,0.0416262586499545,0.0001932381800032,4.3919595128751e-05,0.133160648534635,0.000118333815772
28/02/23,-0.211748143617252,1927.70296514863,0.0425540061102552,0.0001820941019625,6.9869596107285e-05,0.125278053764421,8.23850613208579e-05
01/03/23,-0.858232698098841,1903.57800902498,0.0392956469548765,0.0002530703482974,7.1290362457616e-05,0.123561830682141,0.0001195151854508
02/03/23,0.101076291766499,1908.80745260995,0.0430831594100885,0.0003034951452068,8.11503711095894e-05,0.121179510014631,-8.61127124049875e-05
03/03/23,0.672039785441859,1908.04461436348,0.0387175037047784,0.0001599891470225,4.48245028170345e-05,0.118456449929993,0.0003441708962233
04/03/23,-0.289439768401032,,0.0345188293719717,0.0001340106887772,1.08533419560572e-05,0.121195320515788,
